,user_id,cluster
25326,25326,8
25327,25327,27
25328,25328,12
25329,25329,26
25330,25330,19
25331,25331,26
25332,25332,16
25333,25333,2
25334,25334,12
25335,25335,6
25336,25336,1
25337,25337,23
25338,25338,20
25339,25339,28
25340,25340,1
25341,25341,26
25342,25342,13
25343,25343,28
25344,25344,11
25345,25345,9
25346,25346,3
25347,25347,6
25348,25348,12
25349,25349,12
25350,25350,17
25351,25351,1
25352,25352,28
25353,25353,27
25354,25354,26
25355,25355,25
25356,25356,23
25357,25357,20
25358,25358,2
25359,25359,26
25360,25360,16
25361,25361,1
25362,25362,3
25363,25363,0
25364,25364,3
25365,25365,12
25366,25366,12
25367,25367,17
25368,25368,6
25369,25369,29
25370,25370,26
25371,25371,9
25372,25372,28
25373,25373,29
25374,25374,19
25375,25375,27
25376,25376,17
25377,25377,26
25378,25378,17
25379,25379,27
25380,25380,23
25381,25381,17
25382,25382,10
25383,25383,16
25384,25384,12
25385,25385,8
25386,25386,0
25387,25387,7
25388,25388,28
25389,25389,19
25390,25390,24
25391,25391,3
25392,25392,29
25393,25393,19
25394,25394,21
25395,25395,1
25396,25396,27
25397,25397,19
25398,25398,14
25399,25399,16
25400,25400,6
25401,25401,11
25402,25402,23
25403,25403,10
25404,25404,2
25405,25405,31
25406,25406,24
25407,25407,12
25408,25408,29
25409,25409,30
25410,25410,13
25411,25411,15
25412,25412,24
25413,25413,6
25414,25414,4
25415,25415,6
25416,25416,26
25417,25417,8
25418,25418,17
25419,25419,1
25420,25420,12
25421,25421,7
25422,25422,19
25423,25423,17
25424,25424,9
25425,25425,29
25426,25426,27
25427,25427,28
25428,25428,17
25429,25429,12
25430,25430,16
25431,25431,7
25432,25432,29
25433,25433,16
25434,25434,15
25435,25435,13
25436,25436,20
25437,25437,11
25438,25438,17
25439,25439,1
25440,25440,19
25441,25441,6
25442,25442,27
25443,25443,1
25444,25444,16
25445,25445,27
25446,25446,1
25447,25447,25
25448,25448,27
25449,25449,8
25450,25450,6
25451,25451,12
25452,25452,23
25453,25453,26
25454,25454,17
25455,25455,29
25456,25456,13
25457,25457,10
25458,25458,25
25459,25459,6
25460,25460,17
25461,25461,8
25462,25462,0
25463,25463,15
25464,25464,24
25465,25465,10
25466,25466,11
25467,25467,25
25468,25468,20
25469,25469,2
25470,25470,1
25471,25471,26
25472,25472,25
25473,25473,31
25474,25474,24
25475,25475,17
25476,25476,6
25477,25477,28
25478,25478,29
25479,25479,19
25480,25480,28
25481,25481,16
25482,25482,12
25483,25483,16
25484,25484,25
25485,25485,19
25486,25486,27
25487,25487,24
25488,25488,1
25489,25489,2
25490,25490,6
25491,25491,7
25492,25492,23
25493,25493,2
25494,25494,1
25495,25495,16
25496,25496,1
25497,25497,21
25498,25498,31
25499,25499,21
25500,25500,17
25501,25501,29
25502,25502,18
25503,25503,27
25504,25504,2
25505,25505,17
25506,25506,19
25507,25507,29
25508,25508,8
25509,25509,8
25510,25510,23
25511,25511,19
25512,25512,27
25513,25513,19
25514,25514,17
25515,25515,14
25516,25516,22
25517,25517,25
25518,25518,20
25519,25519,8
25520,25520,11
25521,25521,8
25522,25522,16
25523,25523,12
25524,25524,27
25525,25525,8
25526,25526,17
25527,25527,8
25528,25528,17
25529,25529,16
25530,25530,22
25531,25531,9
25532,25532,20
25533,25533,1
25534,25534,8
25535,25535,2
25536,25536,13
25537,25537,12
25538,25538,16
25539,25539,20
25540,25540,9
25541,25541,26
25542,25542,10
25543,25543,20
25544,25544,18
25545,25545,1
25546,25546,27
25547,25547,25
25548,25548,12
25549,25549,9
25550,25550,11
25551,25551,1
25552,25552,26
25553,25553,15
25554,25554,12
25555,25555,31
25556,25556,8
25557,25557,29
25558,25558,28
25559,25559,17
25560,25560,25
25561,25561,27
25562,25562,8
25563,25563,27
25564,25564,28
25565,25565,29
25566,25566,2
25567,25567,6
25568,25568,8
25569,25569,26
25570,25570,17
25571,25571,23
25572,25572,17
25573,25573,12
25574,25574,8
25575,25575,16
25576,25576,1
25577,25577,2
25578,25578,12
25579,25579,29
25580,25580,15
25581,25581,29
25582,25582,1
25583,25583,8
25584,25584,2
25585,25585,0
25586,25586,21
25587,25587,15
25588,25588,19
25589,25589,2
25590,25590,6
25591,25591,19
25592,25592,11
25593,25593,29
25594,25594,0
25595,25595,17
25596,25596,19
25597,25597,30
25598,25598,17
25599,25599,6
25600,25600,0
25601,25601,7
25602,25602,7
25603,25603,31
25604,25604,12
25605,25605,19
25606,25606,25
25607,25607,1
25608,25608,20
25609,25609,31
25610,25610,8
25611,25611,6
25612,25612,29
25613,25613,7
25614,25614,19
25615,25615,6
25616,25616,7
25617,25617,20
25618,25618,31
25619,25619,28
25620,25620,16
25621,25621,16
25622,25622,0
25623,25623,6
25624,25624,12
25625,25625,17
25626,25626,13
25627,25627,6
25628,25628,31
25629,25629,20
25630,25630,1
25631,25631,7
25632,25632,9
25633,25633,28
25634,25634,16
25635,25635,26
25636,25636,27
25637,25637,29
25638,25638,28
25639,25639,19
25640,25640,2
25641,25641,0
25642,25642,17
25643,25643,27
25644,25644,1
25645,25645,7
25646,25646,29
25647,25647,28
25648,25648,23
25649,25649,1
25650,25650,8
25651,25651,26
25652,25652,8
25653,25653,27
25654,25654,6
25655,25655,4
25656,25656,1
25657,25657,19
25658,25658,14
25659,25659,18
25660,25660,20
25661,25661,2
25662,25662,6
25663,25663,26
25664,25664,19
25665,25665,29
25666,25666,27
25667,25667,17
25668,25668,22
25669,25669,23
25670,25670,16
25671,25671,8
25672,25672,23
25673,25673,1
25674,25674,24
25675,25675,27
25676,25676,23
25677,25677,29
25678,25678,27
25679,25679,7
25680,25680,16
25681,25681,14
25682,25682,18
25683,25683,17
25684,25684,0
25685,25685,11
25686,25686,25
25687,25687,7
25688,25688,11
25689,25689,31
25690,25690,27
25691,25691,1
25692,25692,31
25693,25693,16
25694,25694,6
25695,25695,20
25696,25696,27
25697,25697,12
25698,25698,6
25699,25699,17
25700,25700,8
25701,25701,8
25702,25702,17
25703,25703,3
25704,25704,12
25705,25705,1
25706,25706,1
25707,25707,19
25708,25708,17
25709,25709,15
25710,25710,7
25711,25711,25
25712,25712,8
25713,25713,19
25714,25714,19
25715,25715,7
25716,25716,29
25717,25717,31
25718,25718,21
25719,25719,19
25720,25720,23
25721,25721,25
25722,25722,13
25723,25723,1
25724,25724,19
25725,25725,27
25726,25726,16
25727,25727,31
25728,25728,9
25729,25729,20
25730,25730,31
25731,25731,23
25732,25732,1
25733,25733,13
25734,25734,12
25735,25735,27
25736,25736,8
25737,25737,10
25738,25738,6
25739,25739,12
25740,25740,26
25741,25741,24
25742,25742,20
25743,25743,27
25744,25744,2
25745,25745,11
25746,25746,27
25747,25747,7
25748,25748,26
25749,25749,1
25750,25750,3
25751,25751,29
25752,25752,3
25753,25753,2
25754,25754,23
25755,25755,30
25756,25756,1
25757,25757,3
25758,25758,1
25759,25759,23
25760,25760,23
25761,25761,12
25762,25762,16
25763,25763,19
25764,25764,26
25765,25765,0
25766,25766,27
25767,25767,28
25768,25768,2
25769,25769,29
25770,25770,19
25771,25771,29
25772,25772,11
25773,25773,17
25774,25774,1
25775,25775,19
25776,25776,12
25777,25777,7
25778,25778,2
25779,25779,8
25780,25780,6
25781,25781,12
25782,25782,4
25783,25783,17
25784,25784,17
25785,25785,16
25786,25786,11
25787,25787,20
25788,25788,19
25789,25789,18
25790,25790,26
25791,25791,10
25792,25792,17
25793,25793,1
25794,25794,19
25795,25795,6
25796,25796,18
25797,25797,19
25798,25798,19
25799,25799,3
25800,25800,16
25801,25801,12
25802,25802,11
25803,25803,0
25804,25804,6
25805,25805,28
25806,25806,18
25807,25807,31
25808,25808,20
25809,25809,17
25810,25810,12
25811,25811,26
25812,25812,2
25813,25813,31
25814,25814,6
25815,25815,6
25816,25816,20
25817,25817,2
25818,25818,6
25819,25819,28
25820,25820,8
25821,25821,20
25822,25822,8
25823,25823,17
25824,25824,21
25825,25825,1
25826,25826,27
25827,25827,29
25828,25828,1
25829,25829,19
25830,25830,23
25831,25831,8
25832,25832,26
25833,25833,6
25834,25834,28
25835,25835,20
25836,25836,2
25837,25837,9
25838,25838,9
25839,25839,2
25840,25840,19
25841,25841,27
25842,25842,26
25843,25843,25
25844,25844,17
25845,25845,26
25846,25846,29
25847,25847,12
25848,25848,30
25849,25849,24
25850,25850,17
25851,25851,16
25852,25852,22
25853,25853,0
25854,25854,6
25855,25855,19
25856,25856,27
25857,25857,24
25858,25858,28
25859,25859,19
25860,25860,1
25861,25861,16
25862,25862,28
25863,25863,16
25864,25864,12
25865,25865,1
25866,25866,9
25867,25867,23
25868,25868,26
25869,25869,10
25870,25870,24
25871,25871,17
25872,25872,31
25873,25873,28
25874,25874,8
25875,25875,12
25876,25876,19
25877,25877,2
25878,25878,31
25879,25879,26
25880,25880,12
25881,25881,20
25882,25882,10
25883,25883,7
25884,25884,17
25885,25885,1
25886,25886,27
25887,25887,8
25888,25888,14
25889,25889,17
25890,25890,1
25891,25891,24
25892,25892,10
25893,25893,1
25894,25894,26
25895,25895,1
25896,25896,12
25897,25897,31
25898,25898,8
25899,25899,7
25900,25900,12
25901,25901,11
25902,25902,27
25903,25903,7
25904,25904,27
25905,25905,23
25906,25906,6
25907,25907,1
25908,25908,13
25909,25909,26
25910,25910,8
25911,25911,17
25912,25912,26
25913,25913,2
25914,25914,6
25915,25915,28
25916,25916,29
25917,25917,17
25918,25918,8
25919,25919,21
25920,25920,8
25921,25921,0
25922,25922,30
25923,25923,2
25924,25924,29
25925,25925,1
25926,25926,17
25927,25927,15
25928,25928,31
25929,25929,1
25930,25930,15
25931,25931,8
25932,25932,15
25933,25933,17
25934,25934,9
25935,25935,12
25936,25936,31
25937,25937,17
25938,25938,20
25939,25939,3
25940,25940,24
25941,25941,17
25942,25942,12
25943,25943,28
25944,25944,27
25945,25945,26
25946,25946,0
25947,25947,20
25948,25948,21
25949,25949,28
25950,25950,8
25951,25951,14
25952,25952,12
25953,25953,16
25954,25954,1
25955,25955,1
25956,25956,1
25957,25957,12
25958,25958,19
25959,25959,17
25960,25960,27
25961,25961,28
25962,25962,2
25963,25963,27
25964,25964,8
25965,25965,0
25966,25966,28
25967,25967,28
25968,25968,19
25969,25969,17
25970,25970,25
25971,25971,6
25972,25972,1
25973,25973,1
25974,25974,31
25975,25975,16
25976,25976,20
25977,25977,29
25978,25978,4
25979,25979,16
25980,25980,27
25981,25981,27
25982,25982,10
25983,25983,29
25984,25984,2
25985,25985,7
25986,25986,27
25987,25987,9
25988,25988,6
25989,25989,2
25990,25990,6
25991,25991,18
25992,25992,15
25993,25993,13
25994,25994,17
25995,25995,24
25996,25996,8
25997,25997,12
25998,25998,1
25999,25999,20
26000,26000,17
26001,26001,8
26002,26002,9
26003,26003,27
26004,26004,17
26005,26005,24
26006,26006,24
26007,26007,11
26008,26008,27
26009,26009,16
26010,26010,30
26011,26011,27
26012,26012,18
26013,26013,1
26014,26014,25
26015,26015,13
26016,26016,11
26017,26017,14
26018,26018,12
26019,26019,3
26020,26020,20
26021,26021,1
26022,26022,20
26023,26023,16
26024,26024,2
26025,26025,26
26026,26026,16
26027,26027,15
26028,26028,16
26029,26029,29
26030,26030,31
26031,26031,2
26032,26032,23
26033,26033,1
26034,26034,7
26035,26035,11
26036,26036,22
26037,26037,0
26038,26038,27
26039,26039,17
26040,26040,7
26041,26041,28
26042,26042,25
26043,26043,8
26044,26044,11
26045,26045,10
26046,26046,12
26047,26047,6
26048,26048,28
26049,26049,6
26050,26050,1
26051,26051,8
26052,26052,20
26053,26053,19
26054,26054,26
26055,26055,17
26056,26056,14
26057,26057,15
26058,26058,9
26059,26059,2
26060,26060,11
26061,26061,29
26062,26062,7
26063,26063,17
26064,26064,10
26065,26065,7
26066,26066,1
26067,26067,9
26068,26068,16
26069,26069,21
26070,26070,27
26071,26071,12
26072,26072,3
26073,26073,27
26074,26074,29
26075,26075,8
26076,26076,8
26077,26077,0
26078,26078,20
26079,26079,12
26080,26080,17
26081,26081,12
26082,26082,16
26083,26083,8
26084,26084,21
26085,26085,7
26086,26086,14
26087,26087,29
26088,26088,6
26089,26089,26
26090,26090,23
26091,26091,19
26092,26092,19
26093,26093,5
26094,26094,16
26095,26095,27
26096,26096,2
26097,26097,9
26098,26098,25
26099,26099,1
26100,26100,14
26101,26101,20
26102,26102,27
26103,26103,23
26104,26104,7
26105,26105,20
26106,26106,11
26107,26107,26
26108,26108,17
26109,26109,18
26110,26110,0
26111,26111,21
26112,26112,18
26113,26113,2
26114,26114,2
26115,26115,7
26116,26116,27
26117,26117,19
26118,26118,12
26119,26119,24
26120,26120,9
26121,26121,30
26122,26122,12
26123,26123,11
26124,26124,6
26125,26125,4
26126,26126,17
26127,26127,8
26128,26128,16
26129,26129,1
26130,26130,8
26131,26131,29
26132,26132,16
26133,26133,19
26134,26134,6
26135,26135,1
26136,26136,9
26137,26137,22
26138,26138,3
26139,26139,16
26140,26140,17
26141,26141,2
26142,26142,17
26143,26143,8
26144,26144,27
26145,26145,26
26146,26146,7
26147,26147,12
26148,26148,20
26149,26149,31
26150,26150,10
26151,26151,12
26152,26152,15
26153,26153,0
26154,26154,20
26155,26155,17
26156,26156,9
26157,26157,6
26158,26158,19
26159,26159,29
26160,26160,18
26161,26161,1
26162,26162,0
26163,26163,2
26164,26164,8
26165,26165,16
26166,26166,17
26167,26167,27
26168,26168,20
26169,26169,17
26170,26170,8
26171,26171,2
26172,26172,1
26173,26173,21
26174,26174,12
26175,26175,1
26176,26176,23
26177,26177,31
26178,26178,3
26179,26179,12
26180,26180,10
26181,26181,31
26182,26182,23
26183,26183,25
26184,26184,20
26185,26185,27
26186,26186,16
26187,26187,17
26188,26188,3
26189,26189,29
26190,26190,2
26191,26191,2
26192,26192,7
26193,26193,17
26194,26194,19
26195,26195,23
26196,26196,7
26197,26197,19
26198,26198,6
26199,26199,23
26200,26200,4
26201,26201,28
26202,26202,9
26203,26203,28
26204,26204,23
26205,26205,16
26206,26206,1
26207,26207,29
26208,26208,16
26209,26209,6
26210,26210,16
26211,26211,10
26212,26212,16
26213,26213,23
26214,26214,1
26215,26215,6
26216,26216,11
26217,26217,15
26218,26218,12
26219,26219,29
26220,26220,19
26221,26221,12
26222,26222,14
26223,26223,19
26224,26224,26
26225,26225,15
26226,26226,8
26227,26227,27
26228,26228,14
26229,26229,8
26230,26230,28
26231,26231,20
26232,26232,26
26233,26233,8
26234,26234,2
26235,26235,0
26236,26236,31
26237,26237,8
26238,26238,31
26239,26239,16
26240,26240,28
26241,26241,17
26242,26242,2
26243,26243,10
26244,26244,23
26245,26245,9
26246,26246,28
26247,26247,9
26248,26248,26
26249,26249,16
26250,26250,17
26251,26251,8
26252,26252,19
26253,26253,8
26254,26254,7
26255,26255,7
26256,26256,12
26257,26257,16
26258,26258,17
26259,26259,1
26260,26260,2
26261,26261,16
26262,26262,23
26263,26263,18
26264,26264,26
26265,26265,29
26266,26266,11
26267,26267,25
26268,26268,8
26269,26269,1
26270,26270,3
26271,26271,6
26272,26272,8
26273,26273,4
26274,26274,12
26275,26275,22
26276,26276,26
26277,26277,3
26278,26278,16
26279,26279,1
26280,26280,11
26281,26281,6
26282,26282,31
26283,26283,8
26284,26284,29
26285,26285,5
26286,26286,16
26287,26287,23
26288,26288,6
26289,26289,14
26290,26290,4
26291,26291,17
26292,26292,6
26293,26293,28
26294,26294,12
26295,26295,17
26296,26296,17
26297,26297,27
26298,26298,28
26299,26299,14
26300,26300,8
26301,26301,4
26302,26302,19
26303,26303,0
26304,26304,25
26305,26305,6
26306,26306,20
26307,26307,8
26308,26308,24
26309,26309,29
26310,26310,2
26311,26311,11
26312,26312,6
26313,26313,31
26314,26314,19
26315,26315,11
26316,26316,19
26317,26317,16
26318,26318,0
26319,26319,7
26320,26320,26
26321,26321,9
26322,26322,9
26323,26323,17
26324,26324,9
26325,26325,3
26326,26326,1
26327,26327,3
26328,26328,19
26329,26329,20
26330,26330,1
26331,26331,27
26332,26332,13
26333,26333,14
26334,26334,20
26335,26335,17
26336,26336,19
26337,26337,0
26338,26338,31
26339,26339,17
26340,26340,29
26341,26341,12
26342,26342,19
26343,26343,22
26344,26344,20
26345,26345,2
26346,26346,6
26347,26347,10
26348,26348,12
26349,26349,3
26350,26350,27
26351,26351,1
26352,26352,10
26353,26353,1
26354,26354,6
26355,26355,12
26356,26356,3
26357,26357,17
26358,26358,24
26359,26359,12
26360,26360,11
26361,26361,17
26362,26362,27
26363,26363,11
26364,26364,17
26365,26365,16
26366,26366,26
26367,26367,3
26368,26368,22
26369,26369,12
26370,26370,1
26371,26371,19
26372,26372,12
26373,26373,23
26374,26374,11
26375,26375,14
26376,26376,16
26377,26377,24
26378,26378,7
26379,26379,24
26380,26380,26
26381,26381,23
26382,26382,28
26383,26383,2
26384,26384,8
26385,26385,30
26386,26386,23
26387,26387,17
26388,26388,19
26389,26389,29
26390,26390,6
26391,26391,23
26392,26392,21
26393,26393,17
26394,26394,3
26395,26395,6
26396,26396,12
26397,26397,0
26398,26398,26
26399,26399,13
26400,26400,13
26401,26401,0
26402,26402,20
26403,26403,6
26404,26404,31
26405,26405,8
26406,26406,23
26407,26407,1
26408,26408,30
26409,26409,28
26410,26410,26
26411,26411,1
26412,26412,21
26413,26413,18
26414,26414,26
26415,26415,11
26416,26416,28
26417,26417,23
26418,26418,6
26419,26419,9
26420,26420,19
26421,26421,31
26422,26422,19
26423,26423,28
26424,26424,6
26425,26425,25
26426,26426,3
26427,26427,7
26428,26428,6
26429,26429,27
26430,26430,26
26431,26431,16
26432,26432,9
26433,26433,12
26434,26434,31
26435,26435,27
26436,26436,16
26437,26437,9
26438,26438,1
26439,26439,28
26440,26440,2
26441,26441,12
26442,26442,2
26443,26443,16
26444,26444,8
26445,26445,31
26446,26446,16
26447,26447,11
26448,26448,16
26449,26449,27
26450,26450,11
26451,26451,27
26452,26452,7
26453,26453,16
26454,26454,17
26455,26455,26
26456,26456,23
26457,26457,2
26458,26458,26
26459,26459,2
26460,26460,8
26461,26461,27
26462,26462,15
26463,26463,8
26464,26464,0
26465,26465,1
26466,26466,15
26467,26467,31
26468,26468,31
26469,26469,3
26470,26470,27
26471,26471,16
26472,26472,15
26473,26473,17
26474,26474,26
26475,26475,27
26476,26476,11
26477,26477,19
26478,26478,12
26479,26479,15
26480,26480,27
26481,26481,25
26482,26482,2
26483,26483,20
26484,26484,2
26485,26485,15
26486,26486,23
26487,26487,23
26488,26488,28
26489,26489,27
26490,26490,31
26491,26491,26
26492,26492,20
26493,26493,8
26494,26494,6
26495,26495,17
26496,26496,16
26497,26497,13
26498,26498,29
26499,26499,1
26500,26500,20
26501,26501,1
26502,26502,6
26503,26503,0
26504,26504,13
26505,26505,6
26506,26506,1
26507,26507,16
26508,26508,8
26509,26509,11
26510,26510,21
26511,26511,26
26512,26512,25
26513,26513,12
26514,26514,0
26515,26515,7
26516,26516,0
26517,26517,16
26518,26518,23
26519,26519,26
26520,26520,27
26521,26521,11
26522,26522,1
26523,26523,9
26524,26524,24
26525,26525,6
26526,26526,16
26527,26527,20
26528,26528,26
26529,26529,31
26530,26530,17
26531,26531,1
26532,26532,19
26533,26533,29
26534,26534,17
26535,26535,26
26536,26536,17
26537,26537,29
26538,26538,16
26539,26539,18
26540,26540,8
26541,26541,27
26542,26542,17
26543,26543,26
26544,26544,26
26545,26545,31
26546,26546,2
26547,26547,31
26548,26548,31
26549,26549,27
26550,26550,27
26551,26551,9
26552,26552,17
26553,26553,31
26554,26554,16
26555,26555,8
26556,26556,12
26557,26557,29
26558,26558,8
26559,26559,3
26560,26560,20
26561,26561,19
26562,26562,1
26563,26563,0
26564,26564,7
26565,26565,31
26566,26566,27
26567,26567,31
26568,26568,24
26569,26569,11
26570,26570,3
26571,26571,27
26572,26572,29
26573,26573,9
26574,26574,12
26575,26575,31
26576,26576,2
26577,26577,29
26578,26578,19
26579,26579,15
26580,26580,17
26581,26581,19
26582,26582,6
26583,26583,8
26584,26584,1
26585,26585,10
26586,26586,7
26587,26587,0
26588,26588,29
26589,26589,29
26590,26590,20
26591,26591,26
26592,26592,16
26593,26593,17
26594,26594,25
26595,26595,27
26596,26596,11
26597,26597,8
26598,26598,18
26599,26599,19
26600,26600,12
26601,26601,16
26602,26602,27
26603,26603,13
26604,26604,31
26605,26605,25
26606,26606,21
26607,26607,8
26608,26608,16
26609,26609,6
26610,26610,1
26611,26611,3
26612,26612,3
26613,26613,11
26614,26614,19
26615,26615,17
26616,26616,7
26617,26617,20
26618,26618,12
26619,26619,14
26620,26620,27
26621,26621,27
26622,26622,1
26623,26623,1
26624,26624,16
26625,26625,8
26626,26626,0
26627,26627,31
26628,26628,0
26629,26629,11
26630,26630,16
26631,26631,11
26632,26632,30
26633,26633,7
26634,26634,28
26635,26635,26
26636,26636,1
26637,26637,12
26638,26638,3
26639,26639,12
26640,26640,7
26641,26641,2
26642,26642,8
26643,26643,18
26644,26644,4
26645,26645,27
26646,26646,1
26647,26647,27
26648,26648,16
26649,26649,21
26650,26650,1
26651,26651,17
26652,26652,16
26653,26653,6
26654,26654,23
26655,26655,30
26656,26656,29
26657,26657,19
26658,26658,20
26659,26659,12
26660,26660,12
26661,26661,3
26662,26662,8
26663,26663,17
26664,26664,17
26665,26665,18
26666,26666,22
26667,26667,7
26668,26668,7
26669,26669,6
26670,26670,17
26671,26671,27
26672,26672,1
26673,26673,15
26674,26674,11
26675,26675,9
26676,26676,16
26677,26677,7
26678,26678,3
26679,26679,16
26680,26680,2
26681,26681,1
26682,26682,28
26683,26683,25
26684,26684,7
26685,26685,23
26686,26686,26
26687,26687,7
26688,26688,16
26689,26689,19
26690,26690,1
26691,26691,7
26692,26692,12
26693,26693,6
26694,26694,26
26695,26695,19
26696,26696,8
26697,26697,17
26698,26698,8
26699,26699,16
26700,26700,27
26701,26701,19
26702,26702,19
26703,26703,9
26704,26704,26
26705,26705,1
26706,26706,31
26707,26707,16
26708,26708,29
26709,26709,29
26710,26710,1
26711,26711,6
26712,26712,27
26713,26713,6
26714,26714,12
26715,26715,17
26716,26716,6
26717,26717,12
26718,26718,25
26719,26719,24
26720,26720,16
26721,26721,11
26722,26722,16
26723,26723,9
26724,26724,7
26725,26725,13
26726,26726,17
26727,26727,10
26728,26728,20
26729,26729,10
26730,26730,6
26731,26731,22
26732,26732,16
26733,26733,29
26734,26734,30
26735,26735,28
26736,26736,1
26737,26737,17
26738,26738,19
26739,26739,17
26740,26740,31
26741,26741,12
26742,26742,23
26743,26743,16
26744,26744,26
26745,26745,29
26746,26746,17
26747,26747,8
26748,26748,23
26749,26749,26
26750,26750,4
26751,26751,31
26752,26752,25
26753,26753,31
26754,26754,26
26755,26755,16
26756,26756,30
26757,26757,20
26758,26758,14
26759,26759,10
26760,26760,20
26761,26761,7
26762,26762,26
26763,26763,1
26764,26764,19
26765,26765,20
26766,26766,8
26767,26767,10
26768,26768,21
26769,26769,1
26770,26770,8
26771,26771,1
26772,26772,6
26773,26773,26
26774,26774,11
26775,26775,10
26776,26776,12
26777,26777,3
26778,26778,20
26779,26779,16
26780,26780,26
26781,26781,31
26782,26782,27
26783,26783,26
26784,26784,6
26785,26785,5
26786,26786,16
26787,26787,1
26788,26788,1
26789,26789,10
26790,26790,21
26791,26791,28
26792,26792,1
26793,26793,26
26794,26794,3
26795,26795,16
26796,26796,12
26797,26797,29
26798,26798,1
26799,26799,28
26800,26800,9
26801,26801,28
26802,26802,11
26803,26803,14
26804,26804,26
26805,26805,0
26806,26806,3
26807,26807,14
26808,26808,17
26809,26809,16
26810,26810,9
26811,26811,20
26812,26812,20
26813,26813,2
26814,26814,0
26815,26815,1
26816,26816,16
26817,26817,2
26818,26818,9
26819,26819,6
26820,26820,1
26821,26821,15
26822,26822,23
26823,26823,2
26824,26824,16
26825,26825,27
26826,26826,27
26827,26827,19
26828,26828,7
26829,26829,12
26830,26830,6
26831,26831,9
26832,26832,28
26833,26833,27
26834,26834,11
26835,26835,29
26836,26836,16
26837,26837,28
26838,26838,8
26839,26839,16
26840,26840,26
26841,26841,21
26842,26842,12
26843,26843,19
26844,26844,1
26845,26845,0
26846,26846,12
26847,26847,16
26848,26848,23
26849,26849,0
26850,26850,3
26851,26851,26
26852,26852,1
26853,26853,6
26854,26854,12
26855,26855,0
26856,26856,27
26857,26857,21
26858,26858,30
26859,26859,19
26860,26860,10
26861,26861,2
26862,26862,2
26863,26863,26
26864,26864,10
26865,26865,7
26866,26866,27
26867,26867,24
26868,26868,19
26869,26869,23
26870,26870,8
26871,26871,17
26872,26872,6
26873,26873,17
26874,26874,15
26875,26875,10
26876,26876,9
26877,26877,0
26878,26878,19
26879,26879,19
26880,26880,16
26881,26881,25
26882,26882,31
26883,26883,29
26884,26884,20
26885,26885,19
26886,26886,19
26887,26887,10
26888,26888,16
26889,26889,8
26890,26890,27
26891,26891,29
26892,26892,27
26893,26893,12
26894,26894,20
26895,26895,19
26896,26896,2
26897,26897,21
26898,26898,24
26899,26899,16
26900,26900,22
26901,26901,1
26902,26902,18
26903,26903,7
26904,26904,16
26905,26905,6
26906,26906,17
26907,26907,26
26908,26908,1
26909,26909,26
26910,26910,10
26911,26911,22
26912,26912,1
26913,26913,26
26914,26914,19
26915,26915,11
26916,26916,18
26917,26917,17
26918,26918,27
26919,26919,12
26920,26920,26
26921,26921,13
26922,26922,26
26923,26923,15
26924,26924,19
26925,26925,1
26926,26926,26
26927,26927,1
26928,26928,1
26929,26929,16
26930,26930,26
26931,26931,20
26932,26932,23
26933,26933,1
26934,26934,8
26935,26935,20
26936,26936,6
26937,26937,25
26938,26938,0
26939,26939,3
26940,26940,15
26941,26941,30
26942,26942,7
26943,26943,19
26944,26944,17
26945,26945,23
26946,26946,23
26947,26947,3
26948,26948,1
26949,26949,9
26950,26950,6
26951,26951,13
26952,26952,15
26953,26953,20
26954,26954,18
26955,26955,26
26956,26956,8
26957,26957,8
26958,26958,27
26959,26959,2
26960,26960,11
26961,26961,22
26962,26962,31
26963,26963,29
26964,26964,25
26965,26965,19
26966,26966,27
26967,26967,28
26968,26968,12
26969,26969,12
26970,26970,11
26971,26971,20
26972,26972,19
26973,26973,3
26974,26974,16
26975,26975,19
26976,26976,7
26977,26977,1
26978,26978,18
26979,26979,16
26980,26980,29
26981,26981,4
26982,26982,19
26983,26983,7
26984,26984,6
26985,26985,31
26986,26986,12
26987,26987,0
26988,26988,12
26989,26989,11
26990,26990,11
26991,26991,17
26992,26992,2
26993,26993,31
26994,26994,1
26995,26995,21
26996,26996,16
26997,26997,15
26998,26998,27
26999,26999,9
27000,27000,27
27001,27001,13
27002,27002,7
27003,27003,23
27004,27004,16
27005,27005,17
27006,27006,17
27007,27007,15
27008,27008,16
27009,27009,29
27010,27010,6
27011,27011,15
27012,27012,26
27013,27013,9
27014,27014,28
27015,27015,7
27016,27016,21
27017,27017,19
27018,27018,25
27019,27019,24
27020,27020,20
27021,27021,12
27022,27022,8
27023,27023,16
27024,27024,16
27025,27025,26
27026,27026,1
27027,27027,20
27028,27028,30
27029,27029,6
27030,27030,24
27031,27031,1
27032,27032,6
27033,27033,28
27034,27034,18
27035,27035,31
27036,27036,27
27037,27037,23
27038,27038,9
27039,27039,16
27040,27040,1
27041,27041,12
27042,27042,19
27043,27043,6
27044,27044,26
27045,27045,12
27046,27046,24
27047,27047,22
27048,27048,6
27049,27049,1
27050,27050,1
27051,27051,27
27052,27052,21
27053,27053,1
27054,27054,11
27055,27055,7
27056,27056,24
27057,27057,26
27058,27058,7
27059,27059,30
27060,27060,11
27061,27061,6
27062,27062,16
27063,27063,28
27064,27064,1
27065,27065,27
27066,27066,12
27067,27067,8
27068,27068,31
27069,27069,17
27070,27070,1
27071,27071,12
27072,27072,28
27073,27073,3
